audio_file|text|speaker_name
wavs/VietMed_009_a_13.wav|tinh thần trong suốt quá trình điều trị và hướng đến một cuộc sống khỏe mạnh với chất lượng cao hơn thưa tất cả quý vị việc|VietMed_009_a
wavs/VietMed_009_a_14.wav|chăm sóc dành cho người bệnh béo phì với vai trò của người thân trong gia đình là một trong những điều quan trọng và ngày|VietMed_009_a
wavs/VietMed_009_a_15.wav|hôm nay thì người thân và người chăm sóc của người bệnh chúng ta sẽ cùng được hướng dẫn sẽ giúp cho chúng ta biết cách làm|VietMed_009_a
wavs/VietMed_009_a_16.wav|thế nào để hỗ trợ cho người bệnh một cách tốt nhất thưa tất cả quý vị còn bây giờ đây thì xin mời tất cả quý vị chúng|VietMed_009_a
wavs/VietMed_009_a_17.wav|ta sẽ cùng bắt đầu chương trình ngày hôm nay à còn một thông tin nữa chương trình của chúng ta được diễn ra với hình thức là tương|VietMed_009_a
wavs/VietMed_009_a_18.wav|tác trực tiếp nên trong quá trình mà các bác sĩ trao đổi với những nội dung hấp dẫn và thú vị thì quý vị có bất kỳ những|VietMed_009_a
wavs/VietMed_009_a_19.wav|câu hỏi có những thắc mắc nào liên quan đến bệnh béo phì đừng ngại hãy đặt câu hỏi cho chúng tôi trong phần bình luận|VietMed_009_a
wavs/VietMed_009_a_20.wav|dưới video này các bác sĩ sẽ giải đáp ngay quý vị nhá và quý vị hãy cùng giúp|VietMed_009_a
wavs/VietMed_009_a_21.wav|chúng tôi chúng ta hãy lan tỏa chương trình bằng cách là chúng ta share video livestream này để giúp cho người thân và|VietMed_009_a
wavs/VietMed_009_a_22.wav|bạn bè của mình có thể biết đến chương trình quý vị nhá còn bây giờ đây xin mời tất cả quý vị chúng ta sẽ cùng đến với|VietMed_009_a
wavs/VietMed_009_a_23.wav|phần trao đổi của các bác sĩ tham gia đồng hành trong chương trình ngày hôm nay đầu tiên thì chúng tôi sẽ được mời|VietMed_009_a
wavs/VietMed_009_a_25.wav|căn bệnh béo phì cũng như là lợi ích của việc điều trị giảm cân một cách an toàn thưa quý vị hiện nay thì chúng ta nhận|VietMed_009_a
wavs/VietMed_009_a_26.wav|thấy rằng có một thực tế là có nhiều người bệnh béo phì rất ngại việc trao đổi với bác sĩ về vấn đề cân nặng của họ|VietMed_009_a
wavs/VietMed_009_a_27.wav|không biết là vì lý do gì và ngay sau đây thì chúng ta sẽ cùng lắng nghe bác sĩ|VietMed_009_a
wavs/VietMed_009_a_29.wav|đến mười phần trăm cân nặng và đây là một thông tin vô cùng quan trọng vì không ít bệnh nhân béo phì đã tìm cách giảm|VietMed_009_a
wavs/VietMed_009_a_3.wav|chúng ta những thông tin kiến thức hữu ích về bệnh béo phì một căn bệnh phức tạp cần được nhìn nhận đúng đắn thì mới|VietMed_009_a
wavs/VietMed_009_a_30.wav|cân quá nhanh và quá nhiều trong một khoảng thời gian rất ngắn và điều này không những gây nguy hại cho sức khỏe mà|VietMed_009_a
wavs/VietMed_009_a_31.wav|còn ảnh hưởng rất nhiều thậm chí là đến tâm lý của bệnh nhân và giờ đây thì chúng tôi xin được mời|VietMed_009_a
wavs/VietMed_009_a_33.wav|người bệnh béo phì|VietMed_009_a
wavs/VietMed_009_a_35.wav|sự thiếu hiểu biết đã khiến cho nhiều người bệnh béo phì rơi vào tình trạng xấu hơn cả thì mặt thể chất lẫn về mặt|VietMed_009_a
wavs/VietMed_009_a_36.wav|tinh thần và với mục tiêu chính của chương trình hôm nay đó là đi sâu vào các khía cạnh tâm lý của người bệnh béo|VietMed_009_a
wavs/VietMed_009_a_37.wav|phì chúng ta sẽ còn tiếp tục được trao đổi và đón nhận thêm ở thông tin cũng như là sự chia sẻ quan trọng từ thạc sĩ|VietMed_009_a
wavs/VietMed_009_a_39.wav|theo dõi một đoạn clip mà chúng tôi ghi nhận sau đây|VietMed_009_a
wavs/VietMed_009_a_4.wav|có thể điều trị hiệu quả và thưa tất cả quý vị là những kỳ trước thì chúng ta đã được theo dõi với sự tham gia của rất|VietMed_009_a
wavs/VietMed_009_a_41.wav|thưa tất cả quý vị và các bạn qua đoạn clip vừa rồi thì chúng ta có thể hiểu và thông cảm hơn với những khó khăn mà|VietMed_009_a
wavs/VietMed_009_a_42.wav|người bệnh béo phì đang gặp phải và để giúp cho tất cả quý vị chúng ta có cái nhìn rõ hơn và khách quan hơn ngay bây|VietMed_009_a
wavs/VietMed_009_a_44.wav|chia sẻ theo chúng ta về những trở ngại và thách thức tâm lý mà người bệnh béo phì luôn phải đối mặt|VietMed_009_a
wavs/VietMed_009_a_46.wav|cũng xin nhờ bác sĩ có thể cho biết cụ thể hơn về mối quan hệ cũng như là tác|VietMed_009_a
wavs/VietMed_009_a_47.wav|động qua lại giữa bệnh béo phì và tình trạng stress căng thẳng và trầm cảm ạ|VietMed_009_a
wavs/VietMed_009_a_49.wav|với phần chia sẻ của bác sĩ lại càng cảm thấy bị cuốn vào các nội dung và cảm thấy rất là hào hứng với những gì mà|VietMed_009_a
wavs/VietMed_009_a_5.wav|nhiều các bác sĩ các chuyên gia đã chia sẻ cho chúng ta những thông tin về bệnh béo phì và tất cả quý vị chúng ta có thể|VietMed_009_a
wavs/VietMed_009_a_51.wav|cho chúng ta có một cái nhìn toàn diện và thông cảm hơn với những thách thức rất lớn mà người bệnh béo phì đang phải|VietMed_009_a
wavs/VietMed_009_a_52.wav|đối mặt từng ngày và từng giờ và chính vì vậy ngay lúc này đây thay mặt cho những người thực hiện chương trình và|VietMed_009_a
wavs/VietMed_009_a_53.wav|thông qua tất cả quý vị khán giả đang đồng hành cùng với chúng tôi chúng tôi sẽ được gửi đến cộng đồng lớn của chúng|VietMed_009_a
wavs/VietMed_009_a_54.wav|ta với lời kêu gọi tha thiết hãy cùng lắng nghe hãy thấu hiểu và đồng cảm với người bệnh béo phì và hơn thế nữa là hãy|VietMed_009_a
wavs/VietMed_009_a_55.wav|cùng ủng hộ cùng đồng hành với họ trên hành trình đầy cam go để chống lại những ảnh hưởng tiêu cực của bệnh béo phì và|VietMed_009_a
wavs/VietMed_009_a_56.wav|hướng đến một cuộc sống mạnh khỏe hơn hạnh phúc và thành công chúng tôi sẽ thực sự rất biết ơn về sự ủng hộ quý báu|VietMed_009_a
wavs/VietMed_009_a_57.wav|từ mỗi thành viên trong cộng đồng chung của chúng ta và bây giờ đây thì xin mời tất cả quý vị chúng ta sẽ cùng đến với|VietMed_009_a
wavs/VietMed_009_a_58.wav|phần tiếp theo của chương trình chúng ta sẽ cùng đến với phần giải đáp câu hỏi thắc mắc của tất cả quý vị khán giả gửi|VietMed_009_a
wavs/VietMed_009_a_59.wav|về cho chương trình liên quan đến chủ đề là cùng hiểu rõ hơn về tâm lý của người bệnh béo phì|VietMed_009_a
wavs/VietMed_009_a_6.wav|theo dõi lại chương trình theo đường link được chia sẻ trong phần bình luận ở phần video này còn ngày hôm nay thì|VietMed_009_a
wavs/VietMed_009_a_60.wav|thưa quý vị và đây là câu hỏi gửi về cho chương trình với nội dung ngoài những bất lợi về sức khỏe người bệnh béo phì|VietMed_009_a
wavs/VietMed_009_a_61.wav|còn gặp phải những khó khăn gì trong cuộc sống xin mời các bác sĩ|VietMed_009_a
wavs/VietMed_009_a_63.wav|vấn đề mà rất là nhiều tất cả quý vị khán giả đang rất quan tâm và chúng tôi cũng đã nhận được khá là nhiều những câu|VietMed_009_a
wavs/VietMed_009_a_64.wav|hỏi với nội dung tương tự như vậy và đây là câu hỏi mà tất cả quý vị khán giả đã gửi về đâu là những biểu hiện của sự mất|VietMed_009_a
wavs/VietMed_009_a_65.wav|tự tin hoặc thất vọng về bản thân xin mời các bác sĩ|VietMed_009_a
wavs/VietMed_009_a_67.wav|sĩ chúng ta cũng nhận được câu hỏi với nội dung là những tác động tiêu cực hoặc là hậu quả của sự kỳ thị đối với tâm lý|VietMed_009_a
wavs/VietMed_009_a_68.wav|của người bệnh béo phì là gì ạ|VietMed_009_a
wavs/VietMed_009_a_7.wav|chúng tôi xin mời tất cả vì chúng ta sẽ cùng tiếp tục theo dõi chương trình và cùng đến với chủ đề bệnh béo phì yên tâm|VietMed_009_a
wavs/VietMed_009_a_70.wav|các dấu hiệu nhận biết khi người bệnh bị trầm cảm là gì ạ|VietMed_009_a
wavs/VietMed_009_a_72.wav|các bạn vừa rồi chúng ta đã được lắng nghe các bác sĩ chia sẻ và hướng dẫn cụ thể hơn về tâm lý của người bệnh béo phì|VietMed_009_a
wavs/VietMed_009_a_73.wav|điểm đặc biệt đáng quan tâm ở đây chính là những tác động tiêu cực của tình trạng kỳ thị đối với cái bệnh béo phì|VietMed_009_a
wavs/VietMed_009_a_74.wav|có thể nói rằng đây là một trong những yếu tố ảnh hưởng rất lớn đến chất lượng cuộc sống của người bệnh cũng như là ảnh|VietMed_009_a
wavs/VietMed_009_a_75.wav|hưởng đến chất lượng và hiệu quả điều trị của người bệnh béo phì ở nội dung tiếp theo của chương trình xin mời|VietMed_009_a
wavs/VietMed_009_a_77.wav|và ủng hộ chân thành hướng đến những người bệnh béo phì quanh ta và bây giờ thì xin mời tất cả quý vị chúng ta cùng|VietMed_009_a
wavs/VietMed_009_a_78.wav|tìm hiểu xem mỗi người trong chúng ta có thể làm gì để trở thành những đại sứ hỗ|VietMed_009_a
wavs/VietMed_009_a_79.wav|trợ tinh thần cho những người bệnh béo phì trên hành trình vượt qua nghịch cảnh hướng đến một cuộc sống với chất lượng|VietMed_009_a
wavs/VietMed_009_a_8.wav|cùng chuyên gia và thưa tất cả quý vị chương trình của chúng ta người hôm nay rất vui khi nhận được sự tham gia và đồng|VietMed_009_a
wavs/VietMed_009_a_80.wav|tuyệt vời hơn|VietMed_009_a
wavs/VietMed_009_a_81.wav|thưa quý vị và các bạn để mở đầu cho nội dung phần này chúng ta sẽ cùng nhau tìm hiểu về vai trò vô cùng quan trọng của|VietMed_009_a
wavs/VietMed_009_a_82.wav|trị liệu và hỗ trợ tâm lý trong quá trình điều trị béo phì|VietMed_009_a
wavs/VietMed_009_a_84.wav|vời cho buổi phát sóng ngày hôm nay của chương trình cùng người bệnh béo phì viết nên cuộc sống mới và thưa tất cả|VietMed_009_a
wavs/VietMed_009_a_86.wav|thưa tất cả quý vị một trong những câu hỏi mà rất nhiều quý vị khán giả quan tâm đó là khi cần được hỗ trợ sâu hơn về|VietMed_009_a
wavs/VietMed_009_a_87.wav|tâm lý người bệnh có thể liên hệ ai ở đâu và thưa quý vị để nhận được sự hỗ trợ chuyên sâu và đáng tin cậy về tâm lý|VietMed_009_a
wavs/VietMed_009_a_89.wav|địa chỉ số điện thoại và email được chúng tôi hiển thị trên màn hình chúng tôi xin được gửi lời cảm ơn trân trọng|VietMed_009_a
wavs/VietMed_009_a_9.wav|hành của hai vị bác sĩ là những chuyên gia y tế giàu kinh nghiệm đại diện cho các chuyên khoa trong điều trị bệnh béo|VietMed_009_a
wavs/VietMed_009_a_91.wav|tin những hiểu biết hết sức sâu sắc về tâm lý bệnh nhân béo phì cũng như là những tiếp cận để có thể hỗ trợ tinh|VietMed_009_a
wavs/VietMed_009_a_92.wav|thần cho người bệnh trong quá trình điều trị để có một hiệu quả điều trị tốt hơn thưa quý vị chúng tôi tin rằng là với|VietMed_009_a
wavs/VietMed_009_a_93.wav|những thông tin này sẽ giúp cho rất là nhiều người bệnh béo phì cũng như là những người đang chăm sóc cho người bệnh|VietMed_009_a
wavs/VietMed_009_a_94.wav|có được cái nhìn thấu đáo hơn và định hướng hành động cụ thể rõ ràng hơn trên|VietMed_009_a
wavs/VietMed_009_a_95.wav|hành trình hướng đến một cuộc sống khỏe mạnh hạnh phúc và viên mãn thưa quý vị và các bạn vào đến đây thì thời lượng|VietMed_009_a
wavs/VietMed_009_a_96.wav|của chúng ta cũng đã hết chúng tôi sẽ được khép lại chương trình tại đây và xin chúc cho những người bệnh béo phì có|VietMed_009_a
wavs/VietMed_009_a_97.wav|thêm động lực ý chí và quyết tâm tưởng bước trên hành trình vượt qua mọi thử thách để có một cuộc sống chất lượng vui|VietMed_009_a
wavs/VietMed_009_a_98.wav|khỏe lành mạnh và tự tin hơn xin gửi lời chúc đến cho cộng đồng lớn của chúng ta những người thân những bạn bè hàng|VietMed_009_a
wavs/VietMed_009_a_99.wav|xóm và những người xung quanh những người bệnh béo phì chúng ta hãy luôn luôn đồng cảm và luôn đồng hành ở người|VietMed_009_a
wavs/VietMed_009_b_0.wav|kính thưa quý vị khán giả khi chúng ta đã biết béo phì đó là một cái tình trạng bệnh lý mãn tính mà không chỉ là vì cái|VietMed_009_b
wavs/VietMed_009_b_1.wav|vấn đề cân nặng mà nó còn gồm rất là nhiều những cái biến chứng bệnh lý đi kèm theo như là tăng huyết áp rối loạn|VietMed_009_b
wavs/VietMed_009_b_10.wav|chuyên biệt cho từng bệnh nhân để giúp cho việc mà giảm cân nó hiệu quả hơn thì hôm nay tôi sẽ nói về cái vấn đề đó là điều|VietMed_009_b
wavs/VietMed_009_b_100.wav|cái chuyên khoa để có thể khám vậy thì đối với những bệnh nhân như vậy thì thường là béo phì không phải là một cái|VietMed_009_b
wavs/VietMed_009_b_101.wav|tình trạng bệnh mà đó cũng chỉ là một cái tình trạng bình thường thôi như là từ nhỏ đến lớn họ đã cũng quen và chấp|VietMed_009_b
wavs/VietMed_009_b_102.wav|nhận với cái cân nặng như vậy với cái hình ảnh như vậy và họ cũng không có nghĩ rằng nó ngoài cái chuyện cân nặng thì nó|VietMed_009_b
wavs/VietMed_009_b_104.wav|cho họ hiểu được béo phì nó cũng là một cái bệnh và cũng cần được thăm khám và điều trị quản lý cân nặng cũng như là|VietMed_009_b
wavs/VietMed_009_b_105.wav|giúp mà cải thiện được các biến chứng gia tăng chất lượng cuộc sống cũng như là về đường dài sau này của họ thì|VietMed_009_b
wavs/VietMed_009_b_106.wav|bên cạnh đó thì có những người họ vẫn nhận thức được béo phì nó là một bệnh lý có những cái tác hại như vậy cần phải|VietMed_009_b
wavs/VietMed_009_b_107.wav|điều trị nhưng mà thì cái tâm lý là họ rất là mặc cảm tự ti bởi vì là từ|VietMed_009_b
wavs/VietMed_009_b_108.wav|từ nhỏ đi học nhưng khi có bị nhà hàng xóm bạn bè chê cười vì cái cân nặng của mình thì thành ra là họ trở nên|VietMed_009_b
wavs/VietMed_009_b_109.wav|rất là sống khép kín tự ti và họ không có đủ can đảm để có thể đến gặp các bác sĩ để nhìn nhận trực tiếp vào cái vấn đề|VietMed_009_b
wavs/VietMed_009_b_11.wav|trị nội khoa bên cạnh những cái mà điều trị về dinh dưỡng và tập luyện thể lực thì điều trị nội khoa gồm có hai cái|VietMed_009_b
wavs/VietMed_009_b_110.wav|bệnh lý của mình để có thể điều trị chính vì vậy thì qua trước chương trình của bệnh|VietMed_009_b
wavs/VietMed_009_b_112.wav|hiểu rằng là chúng ta nên cố gắng dũng cảm đến để có thể được các bác sĩ|VietMed_009_b
wavs/VietMed_009_b_113.wav|tư vấn quản lý bởi vì là sau khi mà chúng ta điều trị mà có cách đúng bài|VietMed_009_b
wavs/VietMed_009_b_114.wav|bản và với các phương pháp điều trị cũng như là được các bác sĩ tư vấn và theo dõi thì những cái việc cải thiện điều|VietMed_009_b
wavs/VietMed_009_b_115.wav|trị béo phì nó rất là ngoạn mục và sau này nó không chỉ về cải thiện cái hình ảnh mà nó giúp làm cho chúng ta|VietMed_009_b
wavs/VietMed_009_b_116.wav|có thể tự tin hơn trong cuộc sống và có thể là đưa cuộc sống chúng ta lên một cái tầm cao mới hơn xin được cảm ơn|VietMed_009_b
wavs/VietMed_009_b_12.wav|nhóm thuốc hiện nay mà để phổ biến trong cái điều trị bệnh lý béo phì đó là thứ nhất đó làm có nhóm thuốc mà điều trị|VietMed_009_b
wavs/VietMed_009_b_13.wav|tác dụng lên cái đường tiêu hóa như là orlistat thì đây là cái nhóm thuốc mà sẽ|VietMed_009_b
wavs/VietMed_009_b_14.wav|tác dụng hàm ức chế hấp thụ chất béo ở đường ruột hoặc là cái nhóm là đồng|VietMed_009_b
wavs/VietMed_009_b_15.wav|vận glp1 như là liraglutide thì đây là cũng một nhóm thuốc không thể giúp cho việc giảm cân nặng thì bên cạnh đó|VietMed_009_b
wavs/VietMed_009_b_16.wav|thì những cái nhóm thuốc này nó đều có những cái tác dụng phụ lên đường tiêu hóa như là bệnh nhân có thể đầy bụng|VietMed_009_b
wavs/VietMed_009_b_17.wav|chướng hơi chán ăn cái nhóm phút thứ hai đó là cái nhóm thuốc mà tác động lên hệ thần kinh trung ương như là ở các|VietMed_009_b
wavs/VietMed_009_b_19.wav|giác chán ăn không có còn cảm giác mà thèm ăn thì bên cạnh cái việc mà điều trị thì như chúng ta biết thì những cái|VietMed_009_b
wavs/VietMed_009_b_2.wav|đường huyết rối loạn mỡ máu đột quỵ hoặc nhồi máu cơ tim chính vì vậy mà việc điều trị béo phì đó là bên cạnh cái việc|VietMed_009_b
wavs/VietMed_009_b_20.wav|tất cả đều có những các tác dụng phụ chính vì vậy mà cái việc điều trị thuốc thì sẽ theo các chỉ dẫn của bác sĩ|VietMed_009_b
wavs/VietMed_009_b_21.wav|chuyên khoa và phải có sự theo dõi vì thế là chúng ta không có nên tự ý sử dụng những cái nhóm thuốc này bên cạnh|VietMed_009_b
wavs/VietMed_009_b_22.wav|đó thì cái việc mà điều trị dinh dưỡng và vật liệu thể lực thì nội khoa thì các|VietMed_009_b
wavs/VietMed_009_b_23.wav|việc điều trị về tâm lý cũng rất là quan trọng thì phần điều trị tâm lý giúp giảm những stress lo âu căng thẳng cho|VietMed_009_b
wavs/VietMed_009_b_25.wav|điều trị phẫu thuật dành cho những bệnh nhân mà có chỉ số khối cơ thể là cao kèm theo có các với bệnh đồng mắc|VietMed_009_b
wavs/VietMed_009_b_26.wav|là các biến chứng đi kèm thì cái việc điều trị phẫu thuật tỏ ra rất là có hiệu quả đối với những cái bệnh|VietMed_009_b
wavs/VietMed_009_b_28.wav|vậy chúng ta thấy rằng hiện nay có rất là nhiều những cái phương pháp điều trị mà có thể giúp cho những bệnh nhân béo phì để đạt được cái việc mà quản lý cân|VietMed_009_b
wavs/VietMed_009_b_29.wav|nặng cũng như là giảm các cái biến chứng bệnh lý đi kèm theo chính vì vậy thì chúng ta nên phải đến gặp những cái đội ngũ bác|VietMed_009_b
wavs/VietMed_009_b_3.wav|mà quản lý cân nặng còn quản lý cả các biến chứng và vận động mắt đi kèm vì thế điều trị béo phì cần một sự phối hợp|VietMed_009_b
wavs/VietMed_009_b_30.wav|sĩ chuyên gia này sẽ giúp cho chúng ta trong cái việc điều trị với chúng ta không nên coi các phạt quảng cáo những|VietMed_009_b
wavs/VietMed_009_b_31.wav|cái điều trị không chính thống bởi vì là bên cạnh cái việc điều trị như vậy nó có tiềm ẩn rất là nhiều những cái nguy hiểm và thiếu bằng chứng khoa học xin được|VietMed_009_b
wavs/VietMed_009_b_33.wav|về vấn đề này thì như hồi nãy tôi cũng vừa nói thì béo|VietMed_009_b
wavs/VietMed_009_b_34.wav|phì nó không phải chỉ là cái vấn đề về cân nặng mà nó còn có tác dụng lên có cái ảnh hưởng xấu lên rất là nhiều các|VietMed_009_b
wavs/VietMed_009_b_35.wav|cơ quan trong cơ thể cũng như là có rất gây ra rất nhiều những cái biến chứng bệnh lý đi kèm theo như là tăng|VietMed_009_b
wavs/VietMed_009_b_36.wav|huyết áp bệnh mạch vành nhồi máu cơ tim đột quỵ thoái hóa khớp hay là hội chứng ngưng thở khi ngủ và đặc biệt ở đây đó|VietMed_009_b
wavs/VietMed_009_b_37.wav|là cái vấn đề mà về cái vấn đề rối loạn chuyển hóa đường huyết mà chúng ta thường biết trong thời gian gần đây đó|VietMed_009_b
wavs/VietMed_009_b_38.wav|là cái bệnh lý đái tháo đường thì như chúng ta thấy rằng hai cái bệnh lý đái tháo đường cũng như là béo phì đây là|VietMed_009_b
wavs/VietMed_009_b_39.wav|cái bộ đôi cặp đôi sát thủ mà đang cần cái mức độ gia tăng rất là cao trong|VietMed_009_b
wavs/VietMed_009_b_40.wav|thời gian gần đây không chỉ ở việt nam mà cũng như là trên toàn cầu thì tại sao lại có cái sự phát triển song song của|VietMed_009_b
wavs/VietMed_009_b_41.wav|hai cái bệnh lý và béo phì và đái tháo đường trong thời đại ngày nay bởi vì hai cái bệnh lý này nó chia sẻ những cái cơ|VietMed_009_b
wavs/VietMed_009_b_42.wav|chế sinh lý bệnh chung với nhau ở những cái bệnh nhân béo phì thì nó có cái tình trạng đó là gây ra cái tình trạng đề|VietMed_009_b
wavs/VietMed_009_b_43.wav|kháng insulin chính vì vậy và những cái bệnh nhân này sẽ có nguy cơ phát triển về những cái bệnh lý đái tháo đường|VietMed_009_b
wavs/VietMed_009_b_44.wav|trong tương lai và ngược lại những bệnh nhân mà đái tháo đường mà lại có kèm theo béo phì thì cái việc mà kiểm soát|VietMed_009_b
wavs/VietMed_009_b_45.wav|đường huyết cũng là thể trở nên rất là khó khăn và hơn so với lại những cái|VietMed_009_b
wavs/VietMed_009_b_46.wav|bệnh nhân mà đái tháo đường mà không có kèm bệnh lý béo phì và cũng đã có rất là|VietMed_009_b
wavs/VietMed_009_b_47.wav|nhiều nghiên cứu cho thấy rằng đó mà can thiệp giảm cân thì có thể làm giảm được cái mức đường huyết có thể giảm tới|VietMed_009_b
wavs/VietMed_009_b_48.wav|năm mươi phần trăm ở đường huyết ở những cái bệnh nhân mà có đái tháo đường và cũng|VietMed_009_b
wavs/VietMed_009_b_49.wav|như là thậm chí ở những các bệnh nhân béo phì mà nếu chúng ta quản lý được cái mức cân nặng tốt quá thì không một thời|VietMed_009_b
wavs/VietMed_009_b_5.wav|tôi cũng đã có một cái nhóm bác sĩ để điều trị béo phì thì trong đó sẽ có các cái chuyên khoa như là chuyên khoa về tư|VietMed_009_b
wavs/VietMed_009_b_50.wav|gian có thể thoái lui được các bệnh lý rất là có thể đẩy lùi được bệnh đái tháo đường luôn đặc biệt đó là những cái bệnh|VietMed_009_b
wavs/VietMed_009_b_51.wav|nhân nếu mà các bệnh lý đái tháo đường mới xuất hiện trong thời gian gần và nó rất là hiệu quả trong những cái trường|VietMed_009_b
wavs/VietMed_009_b_52.wav|hợp mà chị mới có rối loạn đường huyết thì nếu như chúng ta giảm cân tốt thì có thể là sẽ đẩy lùi được cái bệnh lý này|VietMed_009_b
wavs/VietMed_009_b_53.wav|luôn bên cạnh đó thì cái việc mà điều trị bệnh lý đái tháo đường ở ở bệnh nhân|VietMed_009_b
wavs/VietMed_009_b_54.wav|có béo phì kèm theo nó sẽ có rất là nhiều khó khăn và trở ngại hơn so với những cái bệnh nhân đái tháo đường mà|VietMed_009_b
wavs/VietMed_009_b_55.wav|không có các bệnh lý đi kèm ngày bởi vì là bệnh lý đái tháo đường như chúng ta biết nó là một cái bệnh lý mà tiến triển|VietMed_009_b
wavs/VietMed_009_b_56.wav|cái việc mà trong tương lai là có thể là chúng ta sẽ phải điều trị là những các biện pháp dùng những các giống thuốc hạ|VietMed_009_b
wavs/VietMed_009_b_57.wav|đường huyết như là insulin hoặc là các nhóm thuốc hạ đường huyết uống như là sulfonylurea thì|VietMed_009_b
wavs/VietMed_009_b_58.wav|hai cái nhóm thuốc này thì nó lại có cái tác dụng đó là làm tăng cân như qua các nghiên cứu thì đã ghi nhận rằng là cái điều trị|VietMed_009_b
wavs/VietMed_009_b_59.wav|insulin có thể là tăng khoảng bệnh nhân là khoảng bốn ký hoặc là đối với các nhóm thuốc điều trị sulfonylurea có thể là|VietMed_009_b
wavs/VietMed_009_b_6.wav|vấn dinh dưỡng về tập luyện thể lực về nội khoa cũng như là về phẫu thuật về|VietMed_009_b
wavs/VietMed_009_b_60.wav|tăng khoảng hai ký thì như vậy thì như chúng ta biết rằng là khi mà mình chọn lựa thuốc cho những cái bệnh nhân mà đái|VietMed_009_b
wavs/VietMed_009_b_61.wav|tháo đường mà có kèm béo phì thì chúng ta phải rất là quan tâm để ý đến cái vấn đề mà cân nặng nên lựa chọn những cái|VietMed_009_b
wavs/VietMed_009_b_62.wav|thuốc mà có thể là không ảnh hưởng đến cân nặng hoặc là thậm chí là có tác dụng giảm cân cho những bệnh nhân như vậy thì điều này cũng đã đưa và các cái|VietMed_009_b
wavs/VietMed_009_b_64.wav|cho tất cả quý vị khán giả biết thêm về lợi ích mà người bệnh nhận được khi thực hiện giảm cân một cách hiệu quả và an|VietMed_009_b
wavs/VietMed_009_b_65.wav|toàn về cái việc mà mục tiêu điều trị khi mà|VietMed_009_b
wavs/VietMed_009_b_66.wav|bệnh nhân béo phì đến thì sẽ đưa ra các mục tiêu điều trị cho bệnh nhân thì các mục tiêu ngắn hạn đó là sẽ giảm từ năm|VietMed_009_b
wavs/VietMed_009_b_67.wav|đến mười phần trăm cân nặng trong vòng sáu tháng bên cạnh cái những cái mục tiêu lâu dài sau này mà tại sao lại có cái|VietMed_009_b
wavs/VietMed_009_b_68.wav|con số mà từ năm đến mười phần trăm cân nặng như vậy thì như chúng ta đã biết cái lợi ích của cái việc giảm cân nó|VietMed_009_b
wavs/VietMed_009_b_69.wav|thể thông qua tác dụng trực tiếp đầu tiên đó là việc giảm năng lượng trong những chế độ ăn nhưng mà về tác dụng lâu|VietMed_009_b
wavs/VietMed_009_b_7.wav|vấn đề mà dinh dưỡng thì sẽ còn có các bác sĩ dinh dưỡng sẽ tư vấn cho bệnh nhân về những cái chế độ ăn chuyên biệt|VietMed_009_b
wavs/VietMed_009_b_70.wav|dài đó là những cái chế độ ăn vận động thể lực cũng như là các quá trình thay đổi hành vi thì đã có rất là nhiều|VietMed_009_b
wavs/VietMed_009_b_71.wav|nghiên cứu người ta chứng minh được rằng cái việc mà chúng ta giảm được chỉ tượng khoảng năm đến mười phần trăm cân nặng thôi|VietMed_009_b
wavs/VietMed_009_b_72.wav|thì đã có thể là giúp giảm rất là nhiều những cái biến chứng và những cái bệnh lý đi kèm như là có thể giảm được tới|VietMed_009_b
wavs/VietMed_009_b_73.wav|mười milimet thủy ngân huyết áp tâm thu cũng như chỉ số huyết áp tâm trương có thể là giúp cải thiện cái việc kiểm soát đường|VietMed_009_b
wavs/VietMed_009_b_74.wav|huyết thông qua đó là biểu hiện cải thiện các chỉ số hba1c giảm được là từ khoảng là hai mươi phần trăm cái|VietMed_009_b
wavs/VietMed_009_b_75.wav|tỷ lệ tử vong chung giảm được ba mươi phần trăm đối với lại những các bệnh lý đái tháo đường đi kèm cũng như là một|VietMed_009_b
wavs/VietMed_009_b_76.wav|dạng bốn mươi phần trăm tăng huyết áp cũng như là những cái bệnh mạch vành thì ngoài ra thì thấy được kiểm soát mà béo|VietMed_009_b
wavs/VietMed_009_b_77.wav|phì cân nặng thể sẽ giúp được tới giảm tới năm mươi phần trăm đường huyết ở những cái bệnh nhân đái tháo đường bên cạnh đó cải|VietMed_009_b
wavs/VietMed_009_b_78.wav|thiện những cái thông số rối loạn chuyển hóa mỡ ở những cái bệnh nhân như vậy cải thiện giảm những cái mỡ|VietMed_009_b
wavs/VietMed_009_b_79.wav|cholesterol 6 như là ldl cholesterol hoặc là và tăng các cholesterol tốt như|VietMed_009_b
wavs/VietMed_009_b_8.wav|chế độ ăn giảm năng lượng thì cả về vấn đề dinh dưỡng đã có các bác sĩ dinh dưỡng đã tư vấn ở trong các với kỳ trước|VietMed_009_b
wavs/VietMed_009_b_80.wav|là tăng cái hdl cholesterol thì như vậy chúng ta thấy rằng cái việc mà giảm cân nặng bên cạnh cái tác dụng đoạn đầu tiên|VietMed_009_b
wavs/VietMed_009_b_81.wav|mà mà nhiều bệnh nhân mong muốn thấy nhất đó là cái về thẩm mỹ về thay đổi về cái hình dạng ngoại hình giúp cho bệnh|VietMed_009_b
